	ds	trend	yhat_lower	yhat_upper	trend_lower	trend_upper	additive_terms	additive_terms_lower	additive_terms_upper	weekly	weekly_lower	weekly_upper	yearly	yearly_lower	yearly_upper	multiplicative_terms	multiplicative_terms_lower	multiplicative_terms_upper	yhat
1758	2021-12-23	153.3503338839381	150.88010660336846	165.34962690587042	153.3503338839381	153.3503338839381	4.590395539897593	4.590395539897593	4.590395539897593	0.6112216185138917	0.6112216185138917	0.6112216185138917	3.9791739213837016	3.9791739213837016	3.9791739213837016	0.0	0.0	0.0	157.9407294238357
1759	2021-12-27	153.6587018783809	150.29447892164768	165.78333710597119	153.6587018783809	153.6587018783809	4.600282087699692	4.600282087699692	4.600282087699692	0.707017155354126	0.707017155354126	0.707017155354126	3.8932649323455655	3.8932649323455655	3.8932649323455655	0.0	0.0	0.0	158.2589839660806
1760	2021-12-28	153.7357938769916	150.3268753879202	166.03480479645268	153.7357938769916	153.7357938769916	4.591322338546713	4.591322338546713	4.591322338546713	0.7573112661788618	0.7573112661788618	0.7573112661788618	3.834011072367852	3.834011072367852	3.834011072367852	0.0	0.0	0.0	158.32711621553833
1761	2021-12-29	153.8128858756023	151.21918612595994	165.91962590668402	153.8128858756023	153.8128858756023	4.5074691893787975	4.5074691893787975	4.5074691893787975	0.7472375063825523	0.7472375063825523	0.7472375063825523	3.760231682996245	3.760231682996245	3.760231682996245	0.0	0.0	0.0	158.3203550649811
1762	2021-12-30	153.889977874213	150.3687682396762	166.16196890174666	153.889977874213	153.889977874213	4.283823016695899	4.283823016695899	4.283823016695899	0.6112216185133544	0.6112216185133544	0.6112216185133544	3.6726013981825445	3.6726013981825445	3.6726013981825445	0.0	0.0	0.0	158.1738008909089
1763	2021-12-31	153.9670698728237	150.31765838936988	165.5067764013264	153.9670698728237	153.9670698728237	4.052644899256393	4.052644899256393	4.052644899256393	0.48062860521314904	0.48062860521314904	0.48062860521314904	3.5720162940432436	3.5720162940432436	3.5720162940432436	0.0	0.0	0.0	158.0197147720801
1764	2022-01-03	154.19834586865582	150.63056836077146	165.40929542819288	154.19834586865582	154.19834586865582	3.911712244982671	3.911712244982671	3.911712244982671	0.7070171553487675	0.7070171553487675	0.7070171553487675	3.204695089633904	3.204695089633904	3.204695089633904	0.0	0.0	0.0	158.1100581136385
1765	2022-01-04	154.2754378672665	150.46538736183504	165.55535471232236	154.2754378672665	154.2754378672665	3.822751336863957	3.822751336863957	3.822751336863957	0.757311266177639	0.757311266177639	0.757311266177639	3.0654400706863187	3.0654400706863187	3.0654400706863187	0.0	0.0	0.0	158.09818920413045
1766	2022-01-05	154.35252986587722	150.15884397582155	166.18441006848036	154.35252986587722	154.35252986587722	3.6679675612906024	3.6679675612906024	3.6679675612906024	0.7472375063826548	0.7472375063826548	0.7472375063826548	2.9207300549079473	2.9207300549079473	2.9207300549079473	0.0	0.0	0.0	158.0204974271678
1767	2022-01-06	154.4296218644879	151.0377699340732	165.29947913731365	154.4296218644879	154.4296218644879	3.383768572138907	3.383768572138907	3.383768572138907	0.6112216185150285	0.6112216185150285	0.6112216185150285	2.7725469536238783	2.7725469536238783	2.7725469536238783	0.0	0.0	0.0	157.8133904366268
1768	2022-01-07	154.5067138630986	150.8594766860514	165.18241673160122	154.5067138630986	154.5067138630986	3.1036018488698716	3.1036018488698716	3.1036018488698716	0.480628605213301	0.480628605213301	0.480628605213301	2.6229732436565714	2.6229732436565714	2.6229732436565714	0.0	0.0	0.0	157.6103157119685
1769	2022-01-10	154.73798985893072	149.74147997765888	164.89835747002536	154.73798985893072	154.73798985893072	2.8945469631377394	2.8945469631377394	2.8945469631377394	0.7070171553503628	0.7070171553503628	0.7070171553503628	2.187529807787377	2.187529807787377	2.187529807787377	0.0	0.0	0.0	157.63253682206846
1770	2022-01-11	154.8150818575414	149.85893876873772	165.31804888906092	154.8150818575414	154.8150818575414	2.811331900263294	2.811331900263294	2.811331900263294	0.757311266177776	0.757311266177776	0.757311266177776	2.0540206340855187	2.0540206340855187	2.0540206340855187	0.0	0.0	0.0	157.6264137578047
1771	2022-01-12	154.8921738561521	149.4510850038299	165.3315069701125	154.8921738561521	154.8921738561521	2.6770402725041884	2.6770402725041884	2.6770402725041884	0.7472375063825212	0.7472375063825212	0.7472375063825212	1.9298027661216675	1.9298027661216675	1.9298027661216675	0.0	0.0	0.0	157.5692141286563
1772	2022-01-13	154.96926585476282	149.25065696634445	164.3758438121171	154.96926585476282	154.96926585476282	2.4280164409792295	2.4280164409792295	2.4280164409792295	0.6112216185144913	0.6112216185144913	0.6112216185144913	1.816794822464738	1.816794822464738	1.816794822464738	0.0	0.0	0.0	157.39728229574206
1773	2022-01-14	155.0463578533735	150.05951373774283	164.51531239289315	155.0463578533735	155.0463578533735	2.197379215860593	2.197379215860593	2.197379215860593	0.48062860521833006	0.48062860521833006	0.48062860521833006	1.7167506106422628	1.7167506106422628	1.7167506106422628	0.0	0.0	0.0	157.2437370692341
1774	2022-01-18	155.35472584781633	149.83142522023425	164.64920416537694	155.35472584781633	155.35472584781633	2.230822077367906	2.230822077367906	2.230822077367906	0.757311266177913	0.757311266177913	0.757311266177913	1.473510811189993	1.473510811189993	1.473510811189993	0.0	0.0	0.0	157.58554792518424
1775	2022-01-19	155.431817846427	149.8537719333956	165.95335016551203	155.431817846427	155.431817846427	2.203621068486938	2.203621068486938	2.203621068486938	0.7472375063828276	0.7472375063828276	0.7472375063828276	1.4563835621041104	1.4563835621041104	1.4563835621041104	0.0	0.0	0.0	157.63543891491395
1776	2022-01-20	155.50890984503772	150.58131277393386	165.17757656789166	155.50890984503772	155.50890984503772	2.0686436984674943	2.0686436984674943	2.0686436984674943	0.6112216185150597	0.6112216185150597	0.6112216185150597	1.4574220799524344	1.4574220799524344	1.4574220799524344	0.0	0.0	0.0	157.57755354350522
1777	2022-01-21	155.58600184364843	149.77788425027725	165.69109907853777	155.58600184364843	155.58600184364843	1.957012259332529	1.957012259332529	1.957012259332529	0.480628605216726	0.480628605216726	0.480628605216726	1.476383654115803	1.476383654115803	1.476383654115803	0.0	0.0	0.0	157.54301410298095
1778	2022-01-24	155.8172778394805	150.6612376231307	165.63705840191	155.8172778394805	155.8172778394805	2.3401965305517787	2.3401965305517787	2.3401965305517787	0.707017155345138	0.707017155345138	0.707017155345138	1.6331793752066406	1.6331793752066406	1.6331793752066406	0.0	0.0	0.0	158.15747437003228
1779	2022-01-25	155.89436983809122	150.46088906764368	165.8575311304948	155.89436983809122	155.89436983809122	2.471833786045407	2.471833786045407	2.471833786045407	0.7573112661766902	0.7573112661766902	0.7573112661766902	1.714522519868717	1.714522519868717	1.714522519868717	0.0	0.0	0.0	158.36620362413663
1780	2022-01-26	155.97146183670193	151.1381626058226	166.457749075596	155.97146183670193	155.97146183670193	2.554744202881195	2.554744202881195	2.554744202881195	0.7472375063826938	0.7472375063826938	0.7472375063826938	1.8075066964985007	1.8075066964985007	1.8075066964985007	0.0	0.0	0.0	158.52620603958312
1781	2022-01-27	156.04855383531262	151.68675344383607	166.5215738012854	156.04855383531262	156.04855383531262	2.521196037739072	2.521196037739072	2.521196037739072	0.6112216185156284	0.6112216185156284	0.6112216185156284	1.9099744192234438	1.9099744192234438	1.9099744192234438	0.0	0.0	0.0	158.56974987305168
1782	2022-01-28	156.12564583392333	150.81431305888955	166.53770135699412	156.12564583392333	156.12564583392333	2.5001638640619968	2.5001638640619968	2.5001638640619968	0.48062860521512174	0.48062860521512174	0.48062860521512174	2.019535258846875	2.019535258846875	2.019535258846875	0.0	0.0	0.0	158.62580969798532
1783	2022-01-31	156.35692182975544	151.2936264873981	167.1348862627963	156.35692182975544	156.35692182975544	3.071269981746811	3.071269981746811	3.071269981746811	0.7070171553467335	0.7070171553467335	0.7070171553467335	2.3642528264000773	2.3642528264000773	2.3642528264000773	0.0	0.0	0.0	159.42819181150224
1784	2022-02-01	156.43401382836612	152.50905010028958	167.34424064479947	156.43401382836612	156.43401382836612	3.232429560559479	3.232429560559479	3.232429560559479	0.7573112661768269	0.7573112661768269	0.7573112661768269	2.4751182943826513	2.4751182943826513	2.4751182943826513	0.0	0.0	0.0	159.6664433889256
1785	2022-02-02	156.51110582697683	152.04138659595554	167.16570903637765	156.51110582697683	156.51110582697683	3.326413945503334	3.326413945503334	3.326413945503334	0.7472375063827963	0.7472375063827963	0.7472375063827963	2.5791764391205385	2.5791764391205385	2.5791764391205385	0.0	0.0	0.0	159.83751977248016
1786	2022-02-03	156.58819782558754	152.41498296437584	167.11662798524975	156.58819782558754	156.58819782558754	3.2848308384644738	3.2848308384644738	3.2848308384644738	0.6112216185161967	0.6112216185161967	0.6112216185161967	2.6736092199482773	2.6736092199482773	2.6736092199482773	0.0	0.0	0.0	159.87302866405201
1787	2022-02-04	156.66528982419823	152.63467521955272	167.94684261373004	156.66528982419823	156.66528982419823	3.236337584688124	3.236337584688124	3.236337584688124	0.4806286052219069	0.4806286052219069	0.4806286052219069	2.7557089794662173	2.7557089794662173	2.7557089794662173	0.0	0.0	0.0	159.90162740888636
1788	2022-02-07	156.89656582003033	153.13487396165104	167.84874287060356	156.89656582003033	156.89656582003033	3.610665367487432	3.610665367487432	3.610665367487432	0.7070171553483287	0.7070171553483287	0.7070171553483287	2.9036482121391036	2.9036482121391036	2.9036482121391036	0.0	0.0	0.0	160.50723118751776
1789	2022-02-08	156.97365781864104	153.38249637987428	168.5041710540678	156.97365781864104	156.97365781864104	3.670593020560183	3.670593020560183	3.670593020560183	0.7573112661762841	0.7573112661762841	0.7573112661762841	2.9132817543838985	2.9132817543838985	2.9132817543838985	0.0	0.0	0.0	160.64425083920122
1790	2022-02-09	157.05074981725173	152.92237278968128	168.53788003913695	157.05074981725173	157.05074981725173	3.6476210719219595	3.6476210719219595	3.6476210719219595	0.7472375063824266	0.7472375063824266	0.7472375063824266	2.900383565539533	2.900383565539533	2.900383565539533	0.0	0.0	0.0	160.69837088917367
1791	2022-02-10	157.12784181586244	153.0023987283949	167.99895470997345	157.12784181586244	157.12784181586244	3.475081478240113	3.475081478240113	3.475081478240113	0.6112216185139151	0.6112216185139151	0.6112216185139151	2.8638598597261984	2.8638598597261984	2.8638598597261984	0.0	0.0	0.0	160.60292329410254
1792	2022-02-11	157.20493381447315	152.92796845174837	168.4432543884545	157.20493381447315	157.20493381447315	3.283626723217801	3.283626723217801	3.283626723217801	0.4806286052185469	0.4806286052185469	0.4806286052185469	2.802998117999254	2.802998117999254	2.802998117999254	0.0	0.0	0.0	160.48856053769094
1793	2022-02-14	157.43620981030523	152.9208916247827	167.78280633056875	157.43620981030523	157.43620981030523	3.18024535961852	3.18024535961852	3.18024535961852	0.7070171553499242	0.7070171553499242	0.7070171553499242	2.4732282042685965	2.4732282042685965	2.4732282042685965	0.0	0.0	0.0	160.61645516992374
1794	2022-02-15	157.51330180891594	153.0091077689774	167.92032255921657	157.51330180891594	157.51330180891594	3.073169896893453	3.073169896893453	3.073169896893453	0.7573112661778789	0.7573112661778789	0.7573112661778789	2.315858630715574	2.315858630715574	2.315858630715574	0.0	0.0	0.0	160.5864717058094
1795	2022-02-16	157.59039380752665	152.59862591685376	168.24712794105275	157.59039380752665	157.59039380752665	2.8837809757233646	2.8837809757233646	2.8837809757233646	0.7472375063825291	0.7472375063825291	0.7472375063825291	2.1365434693408356	2.1365434693408356	2.1365434693408356	0.0	0.0	0.0	160.47417478325002
1796	2022-02-17	157.66748580613734	152.64050621884505	167.61072266209138	157.66748580613734	157.66748580613734	2.548113568882408	2.548113568882408	2.548113568882408	0.6112216185144834	0.6112216185144834	0.6112216185144834	1.9368919503679245	1.9368919503679245	1.9368919503679245	0.0	0.0	0.0	160.21559937501974
1797	2022-02-18	157.74457780474805	152.5421577798953	167.50535497225408	157.74457780474805	157.74457780474805	2.199464566610074	2.199464566610074	2.199464566610074	0.4806286052186986	0.4806286052186986	0.4806286052186986	1.7188359613913748	1.7188359613913748	1.7188359613913748	0.0	0.0	0.0	159.9440423713581
1798	2022-02-22	158.05294579919084	151.70553345764603	167.1519346442876	158.05294579919084	158.05294579919084	1.4676437304596242	1.4676437304596242	1.4676437304596242	0.757311266177336	0.757311266177336	0.757311266177336	0.7103324642822887	0.7103324642822887	0.7103324642822887	0.0	0.0	0.0	159.52058952965047
1799	2022-02-23	158.13003779780155	152.12347457534298	166.90405561839435	158.13003779780155	158.13003779780155	1.1849639816285753	1.1849639816285753	1.1849639816285753	0.7472375063826316	0.7472375063826316	0.7472375063826316	0.4377264752459438	0.4377264752459438	0.4377264752459438	0.0	0.0	0.0	159.31500177943013
1800	2022-02-24	158.20712979641226	150.9870383041111	166.229670565363	158.20712979641226	158.20712979641226	0.7739672892908914	0.7739672892908914	0.7739672892908914	0.6112216185150519	0.6112216185150519	0.6112216185150519	0.1627456707758397	0.1627456707758397	0.1627456707758397	0.0	0.0	0.0	158.98109708570314
1801	2022-02-25	158.28422179502294	151.1196506331687	166.8403104641834	158.28422179502294	158.28422179502294	0.3689730359942503	0.3689730359942503	0.3689730359942503	0.48062860521709433	0.48062860521709433	0.48062860521709433	-0.11165556922284398	-0.11165556922284398	-0.11165556922284398	0.0	0.0	0.0	158.6531948310172
1802	2022-02-28	158.51549779085505	150.76459398580872	166.45637732572192	158.51549779085505	158.51549779085505	-0.19595333819186597	-0.19595333819186597	-0.19595333819186597	0.7070171553531148	0.7070171553531148	0.7070171553531148	-0.9029704935449807	-0.9029704935449807	-0.9029704935449807	0.0	0.0	0.0	158.3195444526632
1803	2022-03-01	158.59258978946576	150.83481106050147	166.05402971333578	158.59258978946576	158.59258978946576	-0.39003404332535596	-0.39003404332535596	-0.39003404332535596	0.7573112661774729	0.7573112661774729	0.7573112661774729	-1.147345309502829	-1.147345309502829	-1.147345309502829	0.0	0.0	0.0	158.2025557461404
1804	2022-03-02	158.66968178807645	150.01524418664218	165.40515777490697	158.66968178807645	158.66968178807645	-0.6308965092935253	-0.6308965092935253	-0.6308965092935253	0.7472375063822617	0.7472375063822617	0.7472375063822617	-1.378134015675787	-1.378134015675787	-1.378134015675787	0.0	0.0	0.0	158.0387852787829
1805	2022-03-03	158.74677378668716	150.27952507006216	165.5982046928197	158.74677378668716	158.74677378668716	-0.982152472341958	-0.982152472341958	-0.982152472341958	0.6112216185138758	0.6112216185138758	0.6112216185138758	-1.5933740908558334	-1.5933740908558334	-1.5933740908558334	0.0	0.0	0.0	157.7646213143452
1806	2022-03-04	158.8238657852978	149.70854939168763	164.7858669725721	158.8238657852978	158.8238657852978	-1.3107586276623355	-1.3107586276623355	-1.3107586276623355	0.4806286052154902	0.4806286052154902	0.4806286052154902	-1.7913872328778258	-1.7913872328778258	-1.7913872328778258	0.0	0.0	0.0	157.5131071576355
1807	2022-03-07	159.05514178112995	149.59839848499078	165.66894671585007	159.05514178112995	159.05514178112995	-1.5628639872116568	-1.5628639872116568	-1.5628639872116568	0.7070171553532484	0.7070171553532484	0.7070171553532484	-2.269881142564906	-2.269881142564906	-2.269881142564906	0.0	0.0	0.0	157.49227779391828
1808	2022-03-08	159.13223377974066	150.03969382474602	164.89631494503584	159.13223377974066	159.13223377974066	-1.6310734801908118	-1.6310734801908118	-1.6310734801908118	0.7573112661769301	0.7573112661769301	0.7573112661769301	-2.3883847463677417	-2.3883847463677417	-2.3883847463677417	0.0	0.0	0.0	157.50116029954984
1809	2022-03-09	159.20932577835137	149.95705401532322	165.21219908486202	159.20932577835137	159.20932577835137	-1.738698698399817	-1.738698698399817	-1.738698698399817	0.7472375063828044	0.7472375063828044	0.7472375063828044	-2.4859362047826212	-2.4859362047826212	-2.4859362047826212	0.0	0.0	0.0	157.47062707995156
1810	2022-03-10	159.28641777696205	149.5551754014811	165.29956187284785	159.28641777696205	159.28641777696205	-1.9514902710150008	-1.9514902710150008	-1.9514902710150008	0.6112216185133387	0.6112216185133387	0.6112216185133387	-2.562711889528339	-2.562711889528339	-2.562711889528339	0.0	0.0	0.0	157.33492750594706
1811	2022-03-11	159.36350977557277	149.39618985217268	164.80884088818445	159.36350977557277	159.36350977557277	-2.138534231497197	-2.138534231497197	-2.138534231497197	0.4806286052138861	0.4806286052138861	0.4806286052138861	-2.619162836711083	-2.619162836711083	-2.619162836711083	0.0	0.0	0.0	157.22497554407556
1812	2022-03-14	159.59478577140487	149.7379045335122	165.3357266090803	159.59478577140487	159.59478577140487	-1.9676435710795441	-1.9676435710795441	-1.9676435710795441	0.70701715534789	0.70701715534789	0.70701715534789	-2.674660726427434	-2.674660726427434	-2.674660726427434	0.0	0.0	0.0	157.62714220032532
1813	2022-03-15	159.67187777001553	149.7616900598454	165.21871245192156	159.67187777001553	159.67187777001553	-1.9015784627892405	-1.9015784627892405	-1.9015784627892405	0.7573112661763871	0.7573112661763871	0.7573112661763871	-2.6588897289656277	-2.6588897289656277	-2.6588897289656277	0.0	0.0	0.0	157.77029930722628
1814	2022-03-16	159.74896976862627	149.9596863185602	165.43862043002883	159.74896976862627	159.74896976862627	-1.880962518993676	-1.880962518993676	-1.880962518993676	0.7472375063826706	0.7472375063826706	0.7472375063826706	-2.6282000253763464	-2.6282000253763464	-2.6282000253763464	0.0	0.0	0.0	157.8680072496326
1815	2022-03-17	159.82606176723692	150.29245950881722	165.9490574758849	159.82606176723692	159.82606176723692	-1.9728527157298668	-1.9728527157298668	-1.9728527157298668	0.6112216185150127	0.6112216185150127	0.6112216185150127	-2.5840743342448795	-2.5840743342448795	-2.5840743342448795	0.0	0.0	0.0	157.85320905150706
1816	2022-03-18	159.90315376584766	149.87809294190487	165.387480203378	159.90315376584766	159.90315376584766	-2.0474204959851874	-2.0474204959851874	-2.0474204959851874	0.4806286052140379	0.4806286052140379	0.4806286052140379	-2.5280491011992257	-2.5280491011992257	-2.5280491011992257	0.0	0.0	0.0	157.85573326986247
1817	2022-03-21	160.13442976167977	150.91650771823097	166.536099459545	160.13442976167977	160.13442976167977	-1.5970589155742576	-1.5970589155742576	-1.5970589155742576	0.7070171553494854	0.7070171553494854	0.7070171553494854	-2.304076070923743	-2.304076070923743	-2.304076070923743	0.0	0.0	0.0	158.53737084610552
