	ds	trend	yhat_lower	yhat_upper	trend_lower	trend_upper	additive_terms	additive_terms_lower	additive_terms_upper	weekly	weekly_lower	weekly_upper	yearly	yearly_lower	yearly_upper	multiplicative_terms	multiplicative_terms_lower	multiplicative_terms_upper	yhat
2071	2022-12-31	346.09568184902525	333.319533772957	367.5349368228624	343.43947556016167	348.62470729897217	4.404756613466074	4.404756613466074	4.404756613466074	0.8657283339426981	0.8657283339426981	0.8657283339426981	3.539028279523377	3.539028279523377	3.539028279523377	0.0	0.0	0.0	350.50043846249133
2072	2023-01-01	346.24497292423234	334.73173657351896	366.14344403245826	343.57174879156065	348.79332287273803	4.151512439443249	4.151512439443249	4.151512439443249	0.8657283003242328	0.8657283003242328	0.8657283003242328	3.285784139119016	3.285784139119016	3.285784139119016	0.0	0.0	0.0	350.3964853636756
2073	2023-01-02	346.39426399943954	332.10045586470426	365.43051827825315	343.690604421193	348.9619384465039	2.7266292329832957	2.7266292329832957	2.7266292329832957	-0.2854308867996017	-0.2854308867996017	-0.2854308867996017	3.012060119782898	3.012060119782898	3.012060119782898	0.0	0.0	0.0	349.1208932324228
2074	2023-01-03	346.5435550746467	332.71980146558155	365.2056255307505	343.8223631484111	349.13611697104585	2.329453654208389	2.329453654208389	2.329453654208389	-0.3912510185560949	-0.3912510185560949	-0.3912510185560949	2.720704672764484	2.720704672764484	2.720704672764484	0.0	0.0	0.0	348.8730087288551
2075	2023-01-04	346.69284614985384	332.6470875995666	365.80312752633944	343.95471289961944	349.3030112896877	2.139323470277391	2.139323470277391	2.139323470277391	-0.27567051307169027	-0.27567051307169027	-0.27567051307169027	2.414993983349081	2.414993983349081	2.414993983349081	0.0	0.0	0.0	348.83216962013125
2076	2023-01-05	346.842137225061	331.9426608699225	363.8420647885673	344.0870626508279	349.5029742167693	1.6640847453725058	1.6640847453725058	1.6640847453725058	-0.4344959186473628	-0.4344959186473628	-0.4344959186473628	2.098580664019869	2.098580664019869	2.098580664019869	0.0	0.0	0.0	348.5062219704335
2077	2023-01-06	346.9914283002681	331.98244374301214	365.0946936910374	344.21941240203626	349.6902271090294	1.4308254411569323	1.4308254411569323	1.4308254411569323	-0.34460829719060176	-0.34460829719060176	-0.34460829719060176	1.7754337383475338	1.7754337383475338	1.7754337383475338	0.0	0.0	0.0	348.42225374142504
2078	2023-01-07	347.14071937547527	332.6027173672585	365.6706429359052	344.3517621532447	349.8572141553529	2.3154992068891223	2.3154992068891223	2.3154992068891223	0.8657283339432096	0.8657283339432096	0.8657283339432096	1.4497708729459127	1.4497708729459127	1.4497708729459127	0.0	0.0	0.0	349.4562185823644
2079	2023-01-08	347.29001045068253	332.4106142437211	365.4488714556613	344.48411190445313	350.02420120167625	1.9917122995422847	1.9917122995422847	1.9917122995422847	0.8657283003237504	0.8657283003237504	0.8657283003237504	1.1259839992185339	1.1259839992185339	1.1259839992185339	0.0	0.0	0.0	349.2817227502248
2080	2023-01-09	347.43930152588956	331.6738356205863	363.86791321338626	344.61646165566157	350.19118824799955	0.5231287461785936	0.5231287461785936	0.5231287461785936	-0.2854308868003764	-0.2854308868003764	-0.2854308868003764	0.80855963297897	0.80855963297897	0.80855963297897	0.0	0.0	0.0	347.96243027206816
2081	2023-01-10	347.5885926010968	331.6176733372691	362.96450648263476	344.74881140687	350.37205499424346	0.11074432567789708	0.11074432567789708	0.11074432567789708	-0.39125101855545186	-0.39125101855545186	-0.39125101855545186	0.5019953442333489	0.5019953442333489	0.5019953442333489	0.0	0.0	0.0	347.6993369267747
2082	2023-01-11	347.73788367630385	331.262872579411	364.85637539779117	344.8811611580784	350.55173960423167	-0.06495656559162023	-0.06495656559162023	-0.06495656559162023	-0.2756705130715402	-0.2756705130715402	-0.2756705130715402	0.21071394747991998	0.21071394747991998	0.21071394747991998	0.0	0.0	0.0	347.67292711071224
2083	2023-01-12	347.8871747515111	329.576255264303	364.85421353020314	345.00133883563547	350.72495332904515	-0.4955188473105859	-0.4955188473105859	-0.4955188473105859	-0.43449591864789827	-0.43449591864789827	-0.43449591864789827	-0.06102292866268768	-0.06102292866268768	-0.06102292866268768	0.0	0.0	0.0	347.39165590420055
2084	2023-01-13	348.03646582671826	330.4760851926011	363.2031876216039	345.11503654936865	350.89378327758044	-0.6538084749501812	-0.6538084749501812	-0.6538084749501812	-0.34460829719029223	-0.34460829719029223	-0.34460829719029223	-0.30920017775988895	-0.30920017775988895	-0.30920017775988895	0.0	0.0	0.0	347.3826573517681
2085	2023-01-14	348.1857569019254	331.95616803905625	364.23455523528577	345.2287342631017	351.0626132261155	0.33559661200209945	0.33559661200209945	0.33559661200209945	0.8657283339437212	0.8657283339437212	0.8657283339437212	-0.5301317219416217	-0.5301317219416217	-0.5301317219416217	0.0	0.0	0.0	348.5213535139275
2086	2023-01-15	348.3350479771325	331.37500278147536	366.2482005675904	345.34243197683486	351.2314431746508	0.1451898325037571	0.1451898325037571	0.1451898325037571	0.865728300323268	0.865728300323268	0.865728300323268	-0.7205384678195108	-0.7205384678195108	-0.7205384678195108	0.0	0.0	0.0	348.48023780963626
